,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4080168900,,,,,,,,,,,,,,,,,,,,,,,,
4080169000,,,,,,,,,,,,,,,,,,,,,,,,
4080169100,,,,,,,,,,,,,,,,,,,,,,,,
4080169200,,,,,,,,,,,,,,,,,,,,,,,,
4080169300,,,,,,,,,,,,,,,,,,,,,,,,
4080169400,,,,,,,,,,,,,,,,,,,,,,,,
4080169500,,,,,,,,,,,,,,,,,,,,,,,,
4080169600,,,,,,,,,,,,,,,,,,,,,,,,
4080169700,,,,,,,,,,,,,,,,,,,,,,,,
4080169800,,,,,,,,,,,,,,,,,,,,,,,,
4080169900,,,,,,,,,,,,,,,,,,,,,,,,
4080170000,,,,,,,,,,,,,,,,,,,,,,,,
4080170100,,,,,,,,,,,,,,,,,,,,,,,,
4080170200,,,,,,,,,,,,,,,,,,,,,,,,
4080170300,,,,,,,,,,,,,,,,,,,,,,,,
4080170400,,,,,,,,,,,,,,,,,,,,,,,,
4080170500,,,,,,,,,,,,,,,,,,,,,,,,
4080170600,,,,,,,,,,,,,,,,,,,,,,,,
4080170700,,,,,,,,,,,,,,,,,,,,,,,,
4080170800,,,,,,,,,,,,,,,,,,,,,,,,
4080170900,,,,,,,,,,,,,,,,,,,,,,,,
4080171000,,,,,,,,,,,,,,,,,,,,,,,,
4080171100,,,,,,,,,,,,,,,,,,,,,,,,
4080171200,,,,,,,,,,,,,,,,,,,,,,,,
4080171300,,,,,,,,,,,,,,,,,,,,,,,,
4080173800,,,,,,,,,,,,,,,,,,,,,,,,
4080173900,,,,,,,,,,,,,,,,,,,,,,,,
4080174000,,,,,,,,,,,,,,,,,,,,,,,,
4080174100,,,,,,,,,,,,,,,,,,,,,,,,
4080174200,,,,,,,,,,,,,,,,,,,,,,,,
4080174300,,,,,,,,,,,,,,,,,,,,,,,,
4080174400,,,,,,,,,,,,,,,,,,,,,,,,
4080174500,,,,,,,,,,,,,,,,,,,,,,,,
4080174600,,,,,,,,,,,,,,,,,,,,,,,,
4080174700,,,,,,,,,,,,,,,,,,,,,,,,
4080174800,,,,,,,,,,,,,,,,,,,,,,,,
4080063300,,,,,,,,,,,,,,,,,,,,,,,,
4080063400,,,,,,,,,,,,,,,,,,,,,,,,
4080101000,,,,,,,,,,,,,,,,,,,,,,,,
4080101100,,,,,,,,,,,,,,,,,,,,,,,,
4080101200,,,,,,,,,,,,,,,,,,,,,,,,
4080101300,,,,,,,,,,,,,,,,,,,,,,,,
4080101400,,,,,,,,,,,,,,,,,,,,,,,,
4080101500,,,,,,,,,,,,,,,,,,,,,,,,
4080101600,,,,,,,,,,,,,,,,,,,,,,,,
4080101700,,,,,,,,,,,,,,,,,,,,,,,,
4080101800,,,,,,,,,,,,,,,,,,,,,,,,
4080101900,,,,,,,,,,,,,,,,,,,,,,,,
4080102000,,,,,,,,,,,,,,,,,,,,,,,,
4080102100,,,,,,,,,,,,,,,,,,,,,,,,
4080102200,,,,,,,,,,,,,,,,,,,,,,,,
4080102300,,,,,,,,,,,,,,,,,,,,,,,,
4080102400,,,,,,,,,,,,,,,,,,,,,,,,
4080102500,,,,,,,,,,,,,,,,,,,,,,,,
4080102600,,,,,,,,,,,,,,,,,,,,,,,,
4080102700,,,,,,,,,,,,,,,,,,,,,,,,
4080102800,,,,,,,,,,,,,,,,,,,,,,,,
4080102900,,,,,,,,,,,,,,,,,,,,,,,,
4080103000,,,,,,,,,,,,,,,,,,,,,,,,
4080103100,,,,,,,,,,,,,,,,,,,,,,,,
4080131800,,,,,,,,,,,,,,,,,,,,,,,,
4080131900,,,,,,,,,,,,,,,,,,,,,,,,
4080132000,,,,,,,,,,,,,,,,,,,,,,,,
4080132100,,,,,,,,,,,,,,,,,,,,,,,,
4080132200,,,,,,,,,,,,,,,,,,,,,,,,
4080132300,,,,,,,,,,,,,,,,,,,,,,,,
4080132400,,,,,,,,,,,,,,,,,,,,,,,,
4080132500,,,,,,,,,,,,,,,,,,,,,,,,
4080132600,,,,,,,,,,,,,,,,,,,,,,,,
4080132700,,,,,,,,,,,,,,,,,,,,,,,,
4080132800,,,,,,,,,,,,,,,,,,,,,,,,
4080132900,,,,,,,,,,,,,,,,,,,,,,,,
4080133000,,,,,,,,,,,,,,,,,,,,,,,,
4080133100,,,,,,,,,,,,,,,,,,,,,,,,
4080133200,,,,,,,,,,,,,,,,,,,,,,,,
4080133300,,,,,,,,,,,,,,,,,,,,,,,,
4080133400,,,,,,,,,,,,,,,,,,,,,,,,
4080133500,,,,,,,,,,,,,,,,,,,,,,,,
4080133600,,,,,,,,,,,,,,,,,,,,,,,,
4080133700,,,,,,,,,,,,,,,,,,,,,,,,
4080133800,,,,,,,,,,,,,,,,,,,,,,,,
4080133900,,,,,,,,,,,,,,,,,,,,,,,,
4080165800,,,,,,,,,,,,,,,,,,,,,,,,
4080165900,,,,,,,,,,33.0,34.0,30.0,37.0,39.0,40.0,30.0,34.0,37.0,27.0,30.0,21.0,26.0,30.0,
4080166000,,,,,,,,,,30.0,29.0,38.0,33.0,35.0,27.0,33.0,32.0,30.0,31.0,25.0,28.0,,,
4080166100,,,,,,,,,,,,,,,,,,,,,,,,
4080166200,,,,,,,,,,,,,,,,,,,,,,,,
4080166300,,,,,,,,,,,,,,,,,,,,,,,,
4080166400,,,,,,,,,,,,,,,,,,,,,,,,
4080166500,,,,,,,,,,,,,,,,,,,,,,,,
4080166600,,,,,,,,,,,,,,,,,,,,,,,,
4080166700,,,,,,,,,,,,,,,,,,,,,,,,
4080166800,,,,,,,,,,,,,,,,,,,,,,,,
4080166900,,,,,,,,,,,,,,,,,,,,,,,,
4080167000,,,,,,,,,,,,,,,,,,,,,,,,
4080167100,,,,,,,,,,,,,,,,,,,,,,,,
4080167200,,,,,,,,,,,,,,,,,,,,,,,,
4080167300,,,,,,,,,,,,,,,,,,,,,,,,
4080167400,,,,,,,,,,,,,,,,,,,,,,,,
4080167500,,,,,,,,,,,,,,,,,,,,,,,,
4080167600,,,,,,,,,,,,,,,,,,,,,,,,
4080167700,,,,,,,,,,,,,,,,,,,,,,,,
4080167800,,,,,,,,,,,,,,,,,,,,,,,,
4080167900,,,,,,,,,,,,,,,,,,,,,,,,
4080168000,,,,,,,,,,,,,,,,,,,,,,,,
4080168100,,,,,,,,,,,,,,,,,,,,,,,,
4080168200,,,,,,,,,,,,,,,,,,,,,,,,
4080168300,,,,,,,,,,,,,,,,,,,,,,,,
4080168400,,,,,,,,,,,,,,,,,,,,,,,,
4080168500,,,,,,,,,,,,,,,,,,,,,,,,
4080168600,,,,,,,,,,,,,,,,,,,,,,,,
4080168700,,,,,,,,,,,,,,,,,,,,,,,,
4080063500,,,,,,,,,,,,,,,,,,,,,,,,
4080149300,64.0,64.0,63.0,,61.0,63.0,64.0,64.0,61.0,62.0,61.0,57.0,58.0,58.0,57.0,58.0,56.0,54.0,57.0,62.0,60.0,61.0,63.0,56.0
4080149400,65.0,64.0,59.0,65.0,62.0,61.0,64.0,64.0,63.0,63.0,61.0,60.0,60.0,61.0,61.0,60.0,63.0,61.0,63.0,63.0,63.0,61.0,62.0,63.0
4080149500,,,,,,,,,,,,,,,,,,,,,,,,
4080149600,,,,,,,,,,,,,,,,,,,,,,,,
4070060700,,,,,,,,,,,,,,,,,,,,,,,,
4070060800,,,,,,,,,,,,,,,,,,,,,,,,
4070060900,,,,,,,,,,,,,,,,,,,,,,,,
4070061000,,,,,,,,,,,,,,,,,,,,,,,,
4080149700,64.0,64.0,63.0,,61.0,63.0,64.0,64.0,61.0,62.0,61.0,57.0,58.0,58.0,57.0,58.0,56.0,54.0,57.0,62.0,60.0,61.0,63.0,56.0
4080149800,65.0,64.0,59.0,65.0,62.0,61.0,64.0,64.0,63.0,63.0,61.0,60.0,60.0,61.0,61.0,60.0,63.0,61.0,63.0,63.0,63.0,61.0,62.0,63.0
4080149900,58.0,61.0,62.0,,58.0,60.0,58.0,57.0,56.0,57.0,51.0,54.0,50.0,54.0,51.0,54.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,51.0
4080150000,62.0,50.0,58.0,60.0,45.0,54.0,55.0,47.0,49.0,44.0,46.0,47.0,48.0,44.0,43.0,45.0,48.0,50.0,49.0,50.0,43.0,45.0,53.0,59.0
4080150100,57.0,65.0,63.0,,58.0,64.0,65.0,63.0,63.0,63.0,63.0,61.0,60.0,62.0,59.0,60.0,62.0,62.0,58.0,58.0,59.0,57.0,53.0,53.0
4080150200,66.0,65.0,63.0,66.0,65.0,63.0,64.0,62.0,64.0,62.0,63.0,63.0,61.0,64.0,62.0,64.0,61.0,64.0,64.0,62.0,64.0,53.0,62.0,65.0
4080083200,,,,,,,,,,,,,,,,,,,,,,,,
4080083300,,,,,,,,,,,,,,,,,,,,,,,,
4080063600,,,,,,,,,,,,,,,,,,,,,,,,
4080063700,,,,,,,,,,,,,,,,,,,,,,,,
4080063800,,,,,,,,,,,,,,,,,,,,,,,,
4080063900,,,,,,,,,,,,,,,,,,,,,,,,
4080064000,,,,,,,,,,,,,,,,,,,,,,,,
4080064100,,,,,,,,,,,,,,,,,,,,,,,,
4080064200,,,,,,,,,,,,,,,,,,,,,,,,
4080064300,,,,,,,,,,,,,,,,,,,,,,,,
4080064400,,,,,,,,,,,,,,,,,,,,,,,,
4080064500,,,,,,,,,,,,,,,,,,,,,,,,
4080064600,,,,,,,,,,,,,,,,,,,,,,,,
4080064700,,,,,,,,,,,,,,,,,,,,,,,,
4080064800,,,,,,,,,,,,,,,,,,,,,,,,
4080064900,,,,,,,,,,,,,,,,,,,,,,,,
4080065000,,,,,,,,,,,,,,,,,,,,,,,,
4080065100,,,,,,,,,,,,,,,,,,,,,,,,
4080065200,32.0,23.0,28.0,28.0,25.0,27.0,27.0,26.0,26.0,25.0,23.0,23.0,23.0,22.0,21.0,22.0,23.0,22.0,25.0,23.0,11.0,18.0,20.0,27.0
4080065300,,,,,,,,,,,,,,,,,,,,,,,,
4080121100,66.0,50.0,61.0,54.0,54.0,62.0,64.0,66.0,62.0,63.0,60.0,59.0,62.0,61.0,60.0,61.0,61.0,61.0,63.0,62.0,57.0,60.0,62.0,60.0
4080121200,55.0,58.0,62.0,61.0,57.0,58.0,61.0,62.0,61.0,62.0,60.0,59.0,60.0,59.0,60.0,58.0,58.0,59.0,57.0,60.0,56.0,56.0,56.0,56.0
4080121300,,,,,,,,,,,,,,,,,,,,,,,,
4080121400,,,,,,,,,,,,,,,,,,,,,,,,
4080121500,,,,,,,,,,,,,,,,,,,,,,,,
4080121600,,,,,,,,,,,,,,,,,,,,,,,,
4080121700,,,,,,,,,,,,,,,,,,,,,,,,
4080121800,,,,,,,,,,,,,,,,,,,,,,,,
4080121900,,,,,,,,,,,,,,,,,,,,,,,,
4080122000,,,,,,,,,,,,,,,,,,,,,,,,
4080122100,52.0,49.0,51.0,54.0,51.0,53.0,45.0,46.0,47.0,46.0,45.0,47.0,46.0,45.0,46.0,46.0,44.0,45.0,43.0,46.0,38.0,41.0,43.0,43.0
4080122200,45.0,42.0,52.0,47.0,47.0,44.0,44.0,43.0,34.0,32.0,32.0,39.0,34.0,32.0,34.0,28.0,30.0,35.0,35.0,35.0,30.0,28.0,36.0,41.0
4080122300,,,,,,,,,,,,,,,,,,,,,,,,
4080122400,,,,,,,,,,,,,,,,,,,,,,,,
4070052200,,,,,,,,,,,,,,,,,,,,,,,,
4070052300,,,,,,,,,,,,,,,,,,,,,,,,
4070052400,,,,,,,,,,,,,,,,,,,,,,,,
4070052500,,,,,,,,,,,,,,,,,,,,,,,,
4070052600,,,,,,,,,,,,,,,,,,,,,,,,
4070052700,,,,,,,,,,,,,,,,,,,,,,,,
4070052800,,,,,,,,,,,,,,,,,,,,,,,,
4070052900,,,,,,,,,,,,,,,,,,,,,,,,
4070053000,,,,,,,,,,,,,,,,,,,,,,,,
4070053100,,,,,,,,,,,,,,,,,,,,,,,,
4070053200,,,,,,,,,,,,,,,,,,,,,,,,
4070053300,,,,,,,,,,,,,,,,,,,,,,,,
4070053400,,,,,,,,,,,,,,,,,,,,,,,,
4070053500,,,,,,,,,,,,,,,,,,,,,,,,
4070053600,70.0,71.0,64.0,59.0,67.0,63.0,60.0,55.0,53.0,41.0,34.0,38.0,34.0,29.0,39.0,33.0,29.0,30.0,37.0,36.0,23.0,32.0,54.0,44.0
4070053700,68.0,64.0,75.0,66.0,67.0,68.0,67.0,62.0,64.0,58.0,64.0,65.0,62.0,56.0,66.0,62.0,61.0,61.0,61.0,64.0,57.0,65.0,62.0,51.0
4070053800,,,,,,,,,,,,,,,,,,,,,,,,
4070053900,,,,,,,,,,,,,,,,,,,,,,,,
4070054000,68.0,65.0,57.0,55.0,70.0,63.0,64.0,65.0,63.0,61.0,60.0,61.0,63.0,62.0,63.0,57.0,61.0,60.0,61.0,59.0,55.0,58.0,66.0,57.0
4070054100,64.0,54.0,75.0,61.0,64.0,43.0,34.0,47.0,43.0,39.0,40.0,35.0,41.0,40.0,36.0,45.0,40.0,38.0,40.0,37.0,39.0,36.0,39.0,58.0
4070054200,,,,,,,,,,,,,,,,,,,,,,,,
4070054300,,,,,,,,,,,,,,,,,,,,,,,,
4070054400,,,,,,,,,,,,,,,,,,,,,,,,
4070054500,,,,,,,,,,,,,,,,,,,,,,,,
4070079600,,,,,,,,,,,,,,,,,,,,,,,,
4070079700,,,,,,,,,,,,,,,,,,,,,,,,
4080065400,,,,,,,,,,,,,,,,,,,,,,,,
4080065500,,,,,,,,,,,,,,,,,,,,,,,,
4080065600,,,,,,,,,,,,,,,,,,,,,,,,
4080065700,,,,,,,,,,,,,,,,,,,,,,,,
4080075400,,,,,,,,,,,,,,,,,,,,,,,,
4080075500,,,,,,,,,,,,,,,,,,,,,,,,
4080075600,,,,,,,,,,,,,,,,,,,,,,,,
4080075700,,,,,,,,,,,,,,,,,,,,,,,,
4080075800,,,,,,,,,,,,,,,,,,,,,,,,
4080075900,,,,,,,,,,,,,,,,,,,,,,,,
4080076000,,,,,,,,,,,,,,,,,,,,,,,,
4080076100,,,,,,,,,,,,,,,,,,,,,,,,
4080076200,,,,,,,,,,,,,,,,,,,,,,,,
4080076300,,,,,,,,,,,,,,,,,,,,,,,,
4080076400,,,,,,,,,,,,,,,,,,,,,,,,
4080076500,19.0,30.0,20.0,30.0,36.0,29.0,32.0,30.0,27.0,25.0,27.0,26.0,23.0,27.0,24.0,29.0,23.0,26.0,24.0,24.0,17.0,21.0,20.0,25.0
4080076600,,,,,,,,,,,,,,,,,,,,,,,,
4080076700,27.0,49.0,24.0,46.0,38.0,38.0,41.0,28.0,29.0,26.0,26.0,27.0,27.0,25.0,25.0,27.0,26.0,24.0,28.0,25.0,20.0,23.0,22.0,40.0
4080076800,,,,,,,,,,,,,,,,,,,,,,,,
4080076900,,,,,,,,,,,,,,,,,,,,,,,,
4080077000,,,,,,,,,,,,,,,,,,,,,,,,
4080077100,,,,,,,,,,,,,,,,,,,,,,,,
4080077200,58.0,63.0,63.0,49.0,63.0,34.0,47.0,39.0,32.0,38.0,42.0,40.0,32.0,38.0,40.0,38.0,29.0,45.0,37.0,31.0,27.0,41.0,34.0,46.0
4080077300,58.0,64.0,66.0,66.0,55.0,41.0,33.0,38.0,46.0,35.0,37.0,24.0,22.0,28.0,32.0,42.0,39.0,36.0,26.0,24.0,38.0,46.0,48.0,55.0
4080077400,58.0,61.0,64.0,48.0,59.0,51.0,39.0,51.0,43.0,51.0,49.0,47.0,49.0,49.0,49.0,49.0,49.0,46.0,48.0,45.0,44.0,51.0,52.0,48.0
4080077500,63.0,54.0,,66.0,58.0,58.0,58.0,58.0,60.0,58.0,57.0,55.0,53.0,48.0,47.0,41.0,46.0,52.0,46.0,43.0,53.0,56.0,61.0,58.0
4080077600,,,,,,,,,,,,,,,,,,,,,,,,
4080077700,,,,,,,,,,,,,,,,,,,,,,,,
4080077800,,,,,,,,,,,,,,,,,,,,,,,,
4080077900,,,,,,,,,,,,,,,,,,,,,,,,
4080097900,,,,,,,,,,,,,,,,,,,,,,,,
4080098000,,,,,,,,,,,,,,,,,,,,,,,,
4080098100,,,,,,,,,,,,,,,,,,,,,,,,
4080098200,,,,,,,,,,,,,,,,,,,,,,,,
4080098300,,,,,,,,,,,,,,,,,,,,,,,,
4080098400,,,,,,,,,,,,,,,,,,,,,,,,
4080098500,,,,,,,,,,,,,,,,,,,,,,,,
4080098600,,,,,,,,,,,,,,,,,,,,,,,,
4080098700,,,,,,,,,,,,,,,,,,,,,,,,
4080098800,,,,,,,,,,,,,,,,,,,,,,,,
4080098900,,,,,,,,,,,,,,,,,,,,,,,,
4080099000,,,,,,,,,,,,,,,,,,,,,,,,
4080099100,,,,,,,,,,,,,,,,,,,,,,,,
4080099200,,,,,,,,,,,,,,,,,,,,,,,,
4080099300,,,,,,,,,,,,,,,,,,,,,,,,
4080099400,,,,,,,,,,,,,,,,,,,,,,,,
4080099500,54.0,,,43.0,47.0,51.0,48.0,51.0,43.0,40.0,41.0,47.0,45.0,39.0,41.0,42.0,40.0,46.0,42.0,48.0,40.0,38.0,50.0,49.0
4080099600,47.0,41.0,,43.0,33.0,47.0,38.0,40.0,38.0,41.0,40.0,43.0,42.0,39.0,38.0,32.0,34.0,40.0,40.0,40.0,32.0,43.0,42.0,49.0
4080099700,,,,,,,,,,,,,,,,,,,,,,,,
4080099800,,,,,,,,,,,,,,,,,,,,,,,,
4080099900,52.0,49.0,51.0,54.0,51.0,53.0,45.0,46.0,47.0,46.0,45.0,47.0,46.0,45.0,46.0,46.0,44.0,45.0,43.0,46.0,38.0,41.0,43.0,43.0
4080100000,45.0,42.0,52.0,47.0,47.0,44.0,44.0,43.0,34.0,32.0,32.0,39.0,34.0,32.0,34.0,28.0,30.0,35.0,35.0,35.0,30.0,28.0,36.0,41.0
4080100100,,,,,,,,,,,,,,,,,,,,,,,,
4080191500,,,,,,,,,,,,,,,,,,,,,,,,
4080191600,,,,,,,,,,,,,,,,,,,,,,,,
4080191700,,,,,,,,,,,,,,,,,,,,,,,,
4080191800,,,,,,,,,,,,,,,,,,,,,,,,
4080191900,,,,,,,,,,,,,,,,,,,,,,,,
4080192000,,,,,,,,,,,,,,,,,,,,,,,,
4080192100,,,,,,,,,,,,,,,,,,,,,,,,
4070079800,,,,,,,,,,,,,,,,,,,,,,,,
4070079900,,,,,,,,,,,,,,,,,,,,,,,,
4070080000,,,,,,,,,,,,,,,,,,,,,,,,
4070080100,,,,,,,,,,,,,,,,,,,,,,,,
4070080200,,,,,,,,,,,,,,,,,,,,,,,,
4070080300,,,,,,,,,,,,,,,,,,,,,,,,
4070080400,,,,,,,,,,,,,,,,,,,,,,,,
4070080500,,,,,,,,,,,,,,,,,,,,,,,,
4070080600,,,,,,,,,,,,,,,,,,,,,,,,
4070080700,,,,,,,,,,,,,,,,,,,,,,,,
4070080800,,,,,,,,,,,,,,,,,,,,,,,,
4070080900,,,,,,,,,,,,,,,,,,,,,,,,
4070081000,,,,,,,,,,,,,,,,,,,,,,,,
4070081100,,,,,,,,,,,,,,,,,,,,,,,,
4070081200,,,,,,,,,,,,,,,,,,,,,,,,
4070081300,,,,,,,,,,,,,,,,,,,,,,,,
4070081400,,,,,,,,,,,,,,,,,,,,,,,,
4070081500,,,,,,,,,,,,,,,,,,,,,,,,
4070081600,,,,,,,,,,,,,,,,,,,,,,,,
4070081700,,,,,,,,,,,,,,,,,,,,,,,,
4070081800,,,,,,,,,,,,,,,,,,,,,,,,
4070081900,,,,,,,,,,,,,,,,,,,,,,,,
4070102000,,,,,,,,,,,,,,,,,,,,,,,,
4070102100,,,,,,,,,,,,,,,,,,,,,,,,
4070102200,,,,,,,,,,,,,,,,,,,,,,,,
4070102300,,,,,,,,,,,,,,,,,,,,,,,,
4070102400,,,,,,,,,,,,,,,,,,,,,,,,
4070102500,,,,,,,,,,,,,,,,,,,,,,,,
4070102600,,,,,,,,,,,,,,,,,,,,,,,,
4070102700,,,,,,,,,,,,,,,,,,,,,,,,
4070102800,,,,,,,,,,,,,,,,,,,,,,,,
4070102900,,,,,,,,,,,,,,,,,,,,,,,,
4070103000,,,,,,,,,,,,,,,,,,,,,,,,
4070103100,,,,,,,,,,,,,,,,,,,,,,,,
4070103200,,,,,,,,,,,,,,,,,,,,,,,,
4070103300,,,,,,,,,,,,,,,,,,,,,,,,
4070103400,,,,,,,,,,,,,,,,,,,,,,,,
4070103500,,,,,,,,,,,,,,,,,,,,,,,,
4070103600,,,,,,,,,,,,,,,,,,,,,,,,
4070103700,,,,,,,,,,,,,,,,,,,,,,,,
4070103800,,,,,,,,,,,,,,,,,,,,,,,,
4070103900,,,,,,,,,,,,,,,,,,,,,,,,
4070104000,,,,,,,,,,,,,,,,,,,,,,,,
4070104100,,,,,,,,,,,,,,,,,,,,,,,,
4070104200,,,,,,,,,,,,,,,,,,,,,,,,
4070104300,,,,,,,,,,,,,,,,,,,,,,,,
4070104400,,,,,,,,,,,,,,,,,,,,,,,,
4070104500,,,,,,,,,,,,,,,,,,,,,,,,
4080192200,,,,,,,,,,,,,,,,,,,,,,,,
4070104600,,,,,,,,,,,,,,,,,,,,,,,,
4070104700,,,,,,,,,,,,,,,,,,,,,,,,
4070104800,,,,,,,,,,,,,,,,,,,,,,,,
4070104900,,,,,,,,,,,,,,,,,,,,,,,,
4070105000,,,,,,,,,,,,,,,,,,,,,,,,
4070105100,,,,,,,,,,,,,,,,,,,,,,,,
4070105200,,,,,,,,,,,,,,,,,,,,,,,,
4080100200,,,,,,,,,,,,,,,,,,,,,,,,
4080100300,,,,,,,,,,,,,,,,,,,,,,,,
4070105300,,,,,,,,,,,,,,,,,,,,,,,,
4070105400,,,,,,,,,,,,,,,,,,,,,,,,
4080192300,,,,,,,,,,,,,,,,,,,,,,,,
4080192400,,,,,,,,,,,,,,,,,,,,,,,,
4070105500,60.0,,,,,,,36.0,55.0,50.0,24.0,25.0,28.0,26.0,23.0,23.0,28.0,26.0,26.0,27.0,28.0,30.0,,22.0
4070105600,,52.0,52.0,56.0,40.0,,,37.0,56.0,52.0,49.0,49.0,50.0,45.0,51.0,52.0,50.0,52.0,50.0,50.0,47.0,50.0,47.0,52.0
4070105700,,,,,,,,,,,,,,,,,,,,,,,,
4070105800,,,,,,,,,,,,,,,,,,,,,,,,
4070105900,,,,,,,,,,,,,,,,,,,,,,,,
4070106000,,,,,,,,,,,,,,,,,,,,,,,,
4070057500,,,,,,,,,,,,,,,,,,,,,,,,
4070057600,,,,,,,,,,,,,,,,,,,,,,,,
4070057700,78.0,72.0,84.0,77.0,79.0,76.0,78.0,72.0,73.0,74.0,69.0,70.0,73.0,69.0,69.0,72.0,71.0,71.0,72.0,74.0,69.0,72.0,68.0,77.0
4050214400,65.0,68.0,77.0,75.0,74.0,67.0,64.0,71.0,65.0,63.0,64.0,65.0,63.0,63.0,61.0,58.0,61.0,59.0,64.0,61.0,62.0,63.0,62.0,70.0
4070057800,,,,,,,,,,,,,,,,,,,,,,,,
4070057900,,,,,,,,,,,,,,,,,,,,,,,,
4080053400,,,,,,,,,,,,,,,,,,,,,,,,
4080053500,,,,,,,,,,,,,,,,,,,,,,,,
4080053600,,,,,,,,,,,,,,,,,,,,,,,,
4080053700,,,,,,,,,,,,,,,,,,,,,,,,
4080053800,,,,,,,46.0,46.0,41.0,40.0,43.0,39.0,42.0,42.0,41.0,40.0,39.0,40.0,38.0,40.0,44.0,,,46.0
4080053900,42.0,22.0,22.0,22.0,32.0,23.0,26.0,34.0,39.0,34.0,40.0,42.0,43.0,42.0,39.0,42.0,43.0,44.0,31.0,32.0,32.0,34.0,32.0,29.0
4070058000,,,,,,,,,,,,,,,,,,,,,,,,
4070058100,,,,,,,,,,,,,,,,,,,,,,,,
4070058200,,,,,,,,,,,,,,,,,,,,,,,,
4070058300,,,,,,,,,,,,,,,,,,,,,,,,
4080054000,44.0,29.0,46.0,30.0,40.0,54.0,52.0,48.0,52.0,53.0,51.0,49.0,50.0,50.0,50.0,46.0,47.0,47.0,50.0,51.0,49.0,49.0,46.0,49.0
4080054100,,,,,,,,,,,,,,,,,,,,,,,,
4080100400,,,,,,,,,,,,,,,,,,,,,,,,
4080100500,54.0,52.0,49.0,53.0,53.0,53.0,53.0,48.0,45.0,51.0,51.0,52.0,49.0,51.0,51.0,52.0,49.0,51.0,52.0,52.0,52.0,53.0,51.0,52.0
4080100600,,,,,,,,,,,,,,,,,,,,,,,,
4080100700,,,,,,,,,,,,,,,,,,,,,,,,
4080100800,,,,,,,,,,,,,,,,,,,,,,,,
4080100900,,,,,,,,,,,,,,,,,,,,,,,,
4070106100,,,,,,,,,,,,,,,,,,,,,,,,
4070106200,,,,,,,,,,,,,,,,,,,,,,,,
4070106300,,,,,,,,,,,,,,,,,,,,,,,,
4070106400,,,,,,,,,,,,,,,,,,,,,,,,
4070106500,,,,,,,,,,,,,,,,,,,,,,,,
4070106600,,,,,,,,,,,,,,,,,,,,,,,,
4070106700,,,,,,,,,,,,,,,,,,,,,,,,
4070106800,,,,,,,,,,,,,,,,,,,,,,,,
4070106900,,,,,,,,,,,,,,,,,,,,,,,,
4070120100,,,,,,,,,,,,,,,,,,,,,,,,
4070120200,65.0,71.0,74.0,54.0,69.0,82.0,62.0,37.0,47.0,48.0,44.0,39.0,40.0,42.0,36.0,39.0,38.0,41.0,41.0,35.0,34.0,43.0,32.0,38.0
4070120300,70.0,72.0,70.0,66.0,69.0,71.0,72.0,65.0,73.0,70.0,70.0,67.0,68.0,67.0,66.0,70.0,71.0,67.0,68.0,71.0,68.0,67.0,68.0,71.0
4070120400,56.0,58.0,54.0,51.0,54.0,50.0,58.0,52.0,48.0,50.0,46.0,49.0,50.0,49.0,49.0,49.0,48.0,47.0,50.0,49.0,48.0,50.0,52.0,52.0
4070120500,,,,,,,,,,,,,,,,,,,,,,,,
4070120600,65.0,71.0,74.0,54.0,69.0,82.0,62.0,37.0,47.0,48.0,44.0,39.0,40.0,42.0,36.0,39.0,38.0,41.0,41.0,35.0,34.0,43.0,32.0,38.0
4070120700,70.0,72.0,70.0,66.0,69.0,71.0,72.0,65.0,73.0,70.0,70.0,67.0,68.0,67.0,66.0,70.0,71.0,67.0,68.0,71.0,68.0,67.0,68.0,71.0
4070120800,,,,,,,,,,,,,,,,,,,,,,,,
4070120900,,,,,,,,,,,,,,,,,,,,,,,,
4070121000,,,,,,,,,,,,,,,,,,,,,,,,
4070121100,,,,,,,,,,,,,,,,,,,,,,,,
4070121200,,,,,,,,,,,,,,,,,,,,,,,,
4070121300,,,,,,,,,,,,,,,,,,,,,,,,
4070121400,,,,,,,,,,,,,,,,,,,,,,,,
4070121500,,,,,,,,,,,,,,,,,,,,,,,,
4070121600,,,,,,,,,,,,,,,,,,,,,,,,
4070121700,,,,,,,,,,,,,,,,,,,,,,,,
4070121800,,,,,,,,,,,,,,,,,,,,,,,,
4070121900,,,,,,,,,,,,,,,,,,,,,,,,
4070122200,,,,,,,,,,,,,,,,,,,,,,,,
4070122300,,,,,,,,,,,,,,,,,,,,,,,,
4070122400,,,,,,,,,,,,,,,,,,,,,,,,
4070136900,,,,,,,,,,,,,,,,,,,,,,,,
4070137000,,,,,,,,,,,,,,,,,,,,,,,,
4070137100,,,,,,,,,,,,,,,,,,,,,,,,
4070137200,,,,,,,,,,,,,,,,,,,,,,,,
4070137300,,,,,,,,,,,,,,,,,,,,,,,,
4070137400,,,,,,,,,,,,,,,,,,,,,,,,
4070137500,,,,,,,,,,,,,,,,,,,,,,,,
4080083400,,,,,,,,,,,,,,,,,,,,,,,,
4080083500,,,,,,,,,,,,,,,,,,,,,,,,
4060027900,,,,,,,,,,,,,,,,,,,,,,,,
4080083600,,,,,,,,,,,,,,,,,,,,,,,,
